,TN,FP,FN,TP,Accuracy,Precision,Recall,Total_Actual_Neg,Total_Actual_Pos,Total_Pred_Neg,Total_Pred_Pos,TP_Rate,FP_Rate,TN_Rate,FN_Rate
0,6300.0,967.0,267.0,4292.0,0.895653644512092,0.8161247385434494,0.9414345251151568,7267.0,4559.0,6567.0,5259.0,0.9414345251151568,0.13306729049126187,0.8669327095087381,0.05856547488484317
0,23.0,7244.0,77.0,4482.0,0.38094030103162524,0.382227528568992,0.9831103312129853,7267.0,4559.0,100.0,11726.0,0.9831103312129853,0.9968350075684601,0.0031649924315398374,0.016889668787014697
