threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
0.31,0.821310362386489,0.8182975473139269,0.818806755495205,0.6310994305738064,0.7452100440318935,0.7561950439648281
0.32,0.8207587201901044,0.8198251718577612,0.8207587201901044,0.6278414096916299,0.7463560334528077,0.7579092159559835
0.33,0.8196554357973351,0.820970890265637,0.8224136467792582,0.6228257011004615,0.7471381480371591,0.7592475407006846
0.34,0.819061359585844,0.8222014767037257,0.8243231774590511,0.6192177174495446,0.7480759980759981,0.7609975753377209
0.35000000000000003,0.8179580751930747,0.823559365187134,0.8261902741237376,0.6140698092839151,0.7490645745322873,0.7626332869726472
0.36,0.8169820928456251,0.8252567257913944,0.82822710684885,0.6095065640561339,0.7505149642554223,0.7645142524723676
0.37,0.8160061104981753,0.8263175761690571,0.8297122973775779,0.6053158565446932,0.7512005349218891,0.7657189561562262
0.38,0.8150301281507256,0.8274208605618264,0.8311550538911991,0.6007144820005496,0.7517548678508209,0.7666959835825271
0.39,0.8141814478485955,0.8285665789697021,0.8325129423746075,0.5969627243442245,0.7526025719534599,0.7678644945009704
0.4,0.8124416532292286,0.8294576932869389,0.8336586607824832,0.5905891070766951,0.7531175133607715,0.7687042718904886
0.41000000000000003,0.8108715946702877,0.8300942035135365,0.83454977509972,0.5848160223567769,0.7533267619517002,0.7692489791087175
0.42,0.809980480353051,0.8311550538911991,0.8359925316133413,0.58063307735531,0.7540943081391757,0.7704733060157966
0.43,0.8086225918696427,0.832300772299075,0.8374352881269626,0.5754894578313253,0.7551121576403521,0.7719507113518662
0.44,0.8071374013409148,0.8331070185860986,0.8385385725197319,0.5698873852559856,0.7554256576083577,0.7726865404146006
0.45,0.8055249087668676,0.8335737927522702,0.839132648731223,0.5638976115710342,0.755577714072043,0.7730347841705083
0.46,0.8045489264194178,0.8345073410846134,0.8402359331239921,0.5592344497607655,0.7563109222694328,0.7738874542069546
0.47000000000000003,0.80306373589069,0.8353135873716371,0.8413392175167614,0.5536212368952582,0.7569057312871907,0.774908193365842
0.48,0.8017482814223882,0.8362047016888738,0.8424000678944241,0.5485990338164252,0.7575072245256943,0.7757787973919343
0.49,0.8005176949842994,0.837053381991004,0.8435882203174064,0.5435479172735217,0.7580340264650284,0.7767684108527132
0.5,0.7989052024102521,0.8378596282780276,0.8440125604684715,0.5373425754173582,0.758577115056549,0.776697849593002
0.51,0.7975897479419503,0.8380293643384537,0.8444793346346431,0.5323529411764706,0.7580962038151974,0.7767829953103111
0.52,0.7961469914283289,0.8387931766103709,0.8456674870576254,0.5261392779640955,0.7585637114712425,0.7778388614012584
0.53,0.7948739709751337,0.839387252821862,0.846558601374862,0.5203413375669775,0.7588096603581215,0.778485665278118
0.54,0.7933887804464058,0.8393448188067555,0.8467707714503946,0.5141203472707314,0.7580830670926517,0.778125960061444
0.55,0.7918187218874649,0.8401510650937791,0.8476618857676314,0.5077262693156732,0.7585101609077506,0.7787228796844181
0.56,0.7898667571925656,0.8407027072901638,0.848553000084868,0.49979797979797974,0.7585852090032154,0.7792416651203068
0.5700000000000001,0.7882118306034117,0.841805991682933,0.8497835865229568,0.49293914456974497,0.7593907318962179,0.7802334243853986
0.58,0.7865993380293643,0.8424425019095306,0.850547398794874,0.48594500664417867,0.7596297015601735,0.7806700709926517
0.59,0.7851990155308495,0.8428244080454893,0.8513112110667911,0.4802874743326488,0.7595429758504285,0.7812187812187812
0.6,0.7837986930323347,0.8428668420605958,0.8514809471272172,0.47457976693822834,0.7590604463530483,0.781031031031031
0.61,0.7820588984129678,0.8434184842569804,0.8525417975048799,0.4669987546699875,0.7592326764974553,0.7820086569224014
0.62,0.7804039718238139,0.8438428244080455,0.8533480437919035,0.460093896713615,0.7591307762796177,0.7826141653038119
0.63,0.7781974030382754,0.8440974284986845,0.8536875159127557,0.4511183450593301,0.758860593331583,0.7824880141307091
0.64,0.7767122125095477,0.844224730544004,0.8540694220487143,0.44517081400253056,0.7584391656247943,0.7825757096794588
0.65,0.7748875498599678,0.844224730544004,0.8542815921242468,0.4371352785145888,0.7578655761493306,0.7823827629911281
0.66,0.7734023593312399,0.8448188067554953,0.8550454043961639,0.43046075085324237,0.758086922008335,0.7828905554849371
0.67,0.7720869048629382,0.8449885428159213,0.8555121785623355,0.424391812238774,0.7576782752902157,0.7829689591433487
0.68,0.7706441483493168,0.8449885428159213,0.855554612577442,0.41762741083934923,0.7571627999734094,0.7825475916698608
0.6900000000000001,0.769583297971654,0.8454128829669864,0.8561911228040398,0.412972972972973,0.75708475028339,0.7828816708309309
0.7000000000000001,0.7679283713825003,0.8454977509971994,0.8562335568191463,0.4057372595892643,0.7566013770973996,0.7823741007194245
0.71,0.766825086989731,0.8454553169820929,0.8564457268946788,0.40056725209992367,0.7557671673819741,0.782065322424789
0.72,0.7655096325214292,0.8454977509971994,0.8567003309853178,0.39447731755424065,0.7552597970020838,0.781974304345019
0.73,0.7647033862344055,0.8458372231180514,0.8572095391665959,0.3907262938138666,0.7550731477111845,0.7821301392036256
0.74,0.7635576678265298,0.8461766952389035,0.857718747347874,0.3855315394794882,0.7549847921595134,0.7823433950016229
0.75,0.7620724772978019,0.846388865314436,0.8578460493931935,0.3784502826737612,0.7546095444685467,0.7818158134688029
0.76,0.7606297207841806,0.8468556394806076,0.8581855215140457,0.3720360681286875,0.754606649894608,0.7817398119122257
0.77,0.7594415683611984,0.8468132054655011,0.8582703895442587,0.3658127307305068,0.7539866430421153,0.7813277464973157
0.78,0.7584655860137486,0.8471102435712468,0.8589068997708563,0.36044943820224723,0.7537757124308072,0.7816952268399974
0.79,0.7571501315454469,0.8466859034201816,0.8587795977255368,0.353844416845433,0.7522457656174998,0.7808219178082193
0.8,0.7559619791224645,0.8465161673597555,0.8589917678010693,0.34788524776051705,0.7513576682477486,0.7806455871674698
0.81,0.7555376389713995,0.8464312993295425,0.8592888059068149,0.3457126632595116,0.7503621438918396,0.7804845756652986
0.8200000000000001,0.7536281082916065,0.846473733344649,0.8590766358312824,0.3366087751371115,0.7497232982844493,0.7794381350866706
0.8300000000000001,0.7526521259441569,0.846303997284223,0.8589917678010693,0.33161334709322327,0.7488210818307905,0.7787763797350375
0.84,0.7515064075362811,0.8465161673597555,0.8595434099974539,0.32596685082872934,0.748452604492663,0.7790682151915633
0.85,0.7507850292794704,0.8471102435712468,0.8600101841636255,0.32221581073283323,0.7487622899379401,0.7791094743890191
0.86,0.7494271407960621,0.8469829415259272,0.8600101841636255,0.3158382574440968,0.7477968946705833,0.7784865372994024
0.87,0.7481116863277604,0.8474072816769923,0.8604345243146907,0.3092855480567838,0.747896803140774,0.778682457438934
0.88,0.7468810998896716,0.8478316218280574,0.8607739964355428,0.3029098983288535,0.7478199718706047,0.7784754574302882
0.89,0.7458626835271154,0.8475770177374183,0.8606042603751167,0.2981366459627329,0.7466497390323036,0.7776047660957282
0.9,0.7450988712551981,0.8477467537978444,0.8610286005261818,0.2935434552510878,0.7462876537971999,0.7776495349310883
0.91,0.7436985487566834,0.8476618857676314,0.8609012984808623,0.2863894139886578,0.7454622802041974,0.7767638245709616
0.92,0.7431893405754052,0.8477043197827379,0.8614953746923534,0.28327806726669824,0.7449363940018477,0.777292576419214
0.93,0.741746584061784,0.8477043197827379,0.8612407706017143,0.2759933380918391,0.7442821517634486,0.7762113331508348
0.9400000000000001,0.7409827717898667,0.8474497156920988,0.8613680726470339,0.2709030100334448,0.7430491029947823,0.775725955927782
0.9500000000000001,0.7402613935330561,0.8476194517525248,0.8616651107527794,0.26685830638399805,0.7425990968389362,0.7756057268722467
0.96,0.739497581261139,0.8478316218280574,0.861962148858525,0.26240538267451635,0.7420515033808085,0.7752677029360967
0.97,0.7386064669439022,0.8472375456165663,0.8612407706017143,0.2576524463726199,0.7401847575057736,0.7732945091514142
0.98,0.737588050581346,0.8471102435712468,0.8612407706017143,0.25241779497098643,0.7390832066043886,0.7725692029489497
0.99,0.7366969362641093,0.8466434694050751,0.8606891284053297,0.24742268041237114,0.7374691268342293,0.7708842208109429
1.0,0.7358058219468726,0.8468980734957141,0.8607739964355428,0.24202580959337713,0.7372560442761432,0.7702863544073374
1.01,0.734914707629636,0.8466010353899686,0.8602647882542647,0.23733365889390795,0.7359193513039668,0.7686362678282864
1.02,0.7337689892217601,0.8464312993295425,0.8602223542391582,0.23112745098039217,0.7347357619291944,0.7678319706794474
1.03,0.732835440889417,0.8463464312993295,0.8602223542391582,0.22596508482911237,0.7337695757664877,0.7671097285067875
1.04,0.7321564966477128,0.8464312993295425,0.8601799202240517,0.2217016029593095,0.7332891148942442,0.7663286291752357
1.05,0.7316048544513282,0.8468132054655011,0.8604345243146907,0.21826721048078113,0.7333037825059102,0.766123871151248
1.06,0.7313502503606891,0.8465161673597555,0.859967750148519,0.2161693698155256,0.7320542262389805,0.764588386360394
1.07,0.730586438088772,0.8466434694050751,0.8600950521938385,0.21179391682184975,0.7315406328925866,0.764112470487229
