threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
0.77,0.7195535941610796,0.6961300178222863,0.7126368496987185,0.17377172146518316,0.3561988672120831,0.42813713899679107
0.78,0.719341424085547,0.6960451497920733,0.7125519816685054,0.1709701679618952,0.35311117131761943,0.4250551689017145
0.79,0.7190019519646949,0.6960027157769668,0.7122549435627599,0.16788137723045993,0.3506163886874547,0.42195891228369276
0.8,0.7189595179495883,0.6958329797165408,0.7120852075023338,0.16660374984270793,0.3481265914878138,0.41944040386754516
0.81,0.7184078757532038,0.6957905457014343,0.7115335653059492,0.16317780580075664,0.34511738375810724,0.41517549896765316
0.8200000000000001,0.7181532716625647,0.6958754137316473,0.7114911312908427,0.1609398686205154,0.3428990556523333,0.41281630538043007
0.8300000000000001,0.7179835356021387,0.6952813375201562,0.7106000169736061,0.1591599190283401,0.33882699567259,0.4081916001388406
0.84,0.7176440634812866,0.6951540354748367,0.7102605448527539,0.15665399239543726,0.3355530891601924,0.4043963712491277
0.85,0.717177289315115,0.6956632436561148,0.7105151489433931,0.15343579321732503,0.33419977720014854,0.4022082018927445
0.86,0.7167953831791564,0.6951964694899432,0.7097089026563693,0.15110658865428642,0.33000652924167523,0.39732182186591486
0.87,0.7164134770431978,0.6955783756259017,0.7096664686412628,0.14833694405505288,0.3286543140557739,0.3949416342412452
0.88,0.7163286090129848,0.6956632436561148,0.7095816006110498,0.14699502360597166,0.32555952604852356,0.39153627311522055
0.89,0.7158194008317067,0.6954086395654757,0.7090299584146652,0.14415335463258785,0.3223187311178248,0.3877131886775605
0.9,0.7155647967410677,0.6953662055503692,0.7089450903844522,0.14141155373382863,0.31959056013647996,0.3845670704351728
0.91,0.7154374946957481,0.6954086395654757,0.7090723924297717,0.1400359066427289,0.3174210726511982,0.3826760309742481
0.92,0.7150980225748961,0.6953662055503692,0.7088177883391327,0.1372397841171935,0.31504627421047615,0.37945378911195515
0.93,0.7148858524993635,0.6953662055503692,0.7086904862938131,0.13559758137141387,0.31268549545236957,0.3768721067441227
0.9400000000000001,0.714758550454044,0.6953662055503692,0.7085207502333871,0.1330925973690998,0.3101758431824733,0.3735522115823073
0.9500000000000001,0.7143342103029788,0.6952813375201562,0.7080539760672154,0.13000775394158695,0.30692018144966704,0.3692702603593692
0.96,0.7141220402274463,0.6956632436561148,0.7082237121276416,0.12789644012944984,0.30476929042264445,0.3663840766678954
0.97,0.7138250021217007,0.6951540354748367,0.7074174658406178,0.12574539797770287,0.3006230529595016,0.3615149550884341
0.98,0.7134430959857422,0.6955783756259017,0.7075447678859373,0.12332857328313646,0.2992772025786286,0.35924135366307175
