threshold,accuracy_bit,accuracy_blur,accuracy_both,F1_bit,F1_blur,F1_both
0.92,0.6974454722905882,0.6815751506407536,0.6800475260969193,0.03203909856095574,0.26112642772745176,0.27360308285163776
0.93,0.6974454722905882,0.6812356785199015,0.6797080539760673,0.0315131757674545,0.25712025316455694,0.2695955099670989
0.9400000000000001,0.6977425103963337,0.681193244504795,0.6798777900364933,0.0312797497620019,0.2541447433733744,0.2668610301263363
0.9500000000000001,0.6978273784265467,0.6808962063990495,0.6796231859458542,0.03102462920125187,0.24965076830971863,0.2625512795467865
0.96,0.6978698124416532,0.6810659424594755,0.6798353560213868,0.030236992645055846,0.24628961091054954,0.25905921634096046
0.97,0.6976576423661207,0.6810659424594755,0.6796231859458542,0.028364925678439925,0.2438631790744467,0.2557176656151419
0.98,0.6975727743359077,0.681193244504795,0.6796656199609608,0.02756174102878974,0.24103444792403272,0.25250024754926226
0.99,0.6975727743359077,0.6809810744292625,0.6794110158703216,0.026764987027174655,0.23767998377611033,0.24878194292532568
1.0,0.6976576423661207,0.680853772383943,0.6793261478401086,0.02597402597402598,0.23403605255117632,0.2448286199660238
1.01,0.6975303403208012,0.680853772383943,0.6791988457947891,0.024897400820793437,0.2312174179699479,0.24142083082480437
1.02,0.6974879063056947,0.680938640414156,0.6792837138250021,0.024093086926762493,0.22826644770604534,0.2384119306731157
1.03,0.6973181702452687,0.681023508444369,0.6791988457947891,0.02247498972180348,0.2254507985574446,0.2346628872241344
1.04,0.6974454722905882,0.6808113383688364,0.6791564117796826,0.022216127262753703,0.2218084005793503,0.2312150482968988
1.05,0.6975727743359077,0.6808113383688364,0.6791988457947891,0.02222527095623542,0.21841230257689112,0.22794117647058823
1.06,0.6976576423661207,0.680853772383943,0.6792412798098956,0.0216943567211314,0.21615424700364774,0.22543293370222361
1.07,0.6976576423661207,0.6808113383688364,0.6791988457947891,0.021156752301140266,0.21268578605819555,0.2217418159357628
1.08,0.6977849444114402,0.680853772383943,0.6792412798098956,0.02089634313995051,0.20956384655806626,0.21854646955442986
1.09,0.6977425103963337,0.6808113383688364,0.6791564117796826,0.02008529371302793,0.20603757652522697,0.2147678886696438
1.1,0.6978273784265467,0.680938640414156,0.6793685818552151,0.020090821521948535,0.2025665500053028,0.21143811312878313
1.11,0.6977849444114402,0.681108376474582,0.6794958839005346,0.019548458149779735,0.19993612264452248,0.20852981242795765
1.12,0.6977425103963337,0.6814478485954341,0.6797929220062803,0.01846493041201598,0.19754142169962588,0.2056842105263158
1.1300000000000001,0.6977849444114402,0.6815751506407536,0.6799626580667063,0.018196856906534328,0.19433111445136353,0.20241116751269034
1.1400000000000001,0.6977849444114402,0.6814054145803276,0.6797929220062803,0.017926089354660786,0.1902502157031924,0.19825754356141098
1.1500000000000001,0.6978273784265467,0.681278112535008,0.6797080539760673,0.01738650476059059,0.18685720472014725,0.19462227912932134
1.16,0.6979122464567598,0.6815327166256471,0.6800050920818128,0.016848501588178428,0.18485934614966873,0.19235300417693046
1.17,0.6979546804718663,0.6814902826105406,0.6799626580667063,0.016579165515335725,0.18199651264167394,0.18938091143594155
1.18,0.6979546804718663,0.6813205465501145,0.6797929220062803,0.016035388443461432,0.17833698030634576,0.18544905008635582
1.19,0.6979122464567598,0.6814054145803276,0.6798353560213868,0.015761094981335544,0.1754886887766308,0.1824683064253982
1.2,0.6978698124416532,0.6810659424594755,0.6793685818552151,0.014941892639734366,0.17169936081110865,0.1781596693495758
1.21,0.6979971144869728,0.680938640414156,0.6792837138250021,0.014948096885813148,0.1681601947118044,0.17471063550993668
1.22,0.6979546804718663,0.680853772383943,0.6791988457947891,0.014400443090556632,0.16442617486945896,0.17087080500109672
1.23,0.6978698124416532,0.6807689043537299,0.6790715437494695,0.013850415512465372,0.1600982471809758,0.16642786288989309
