threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
0.67,95,128,715,1308,782,1401,0.018730283911671926,0.025236593059936908,0.14097003154574134,0.2578864353312303,0.15417981072555206,0.2762223974763407
0.68,92,124,712,1291,778,1381,0.018138801261829655,0.02444794952681388,0.14037854889589904,0.25453470031545744,0.153391167192429,0.2722791798107255
0.6900000000000001,91,119,707,1270,772,1356,0.017941640378548895,0.023462145110410094,0.13939274447949526,0.2503943217665615,0.15220820189274448,0.26735015772870663
0.7000000000000001,89,116,701,1249,766,1333,0.01754731861198738,0.022870662460567823,0.13820977917981073,0.2462539432176656,0.15102523659305994,0.2628154574132492
0.71,87,112,691,1229,756,1312,0.01715299684542587,0.022082018927444796,0.13623817034700317,0.24231072555205047,0.14905362776025236,0.2586750788643533
0.72,85,109,682,1214,747,1296,0.016758675078864353,0.021490536277602525,0.13446372239747634,0.23935331230283913,0.14727917981072555,0.2555205047318612
0.73,82,103,676,1194,740,1273,0.016167192429022082,0.02030757097791798,0.1332807570977918,0.23541009463722398,0.14589905362776026,0.2509858044164038
0.74,80,100,667,1180,729,1258,0.015772870662460567,0.01971608832807571,0.13150630914826497,0.23264984227129337,0.14373028391167192,0.24802839116719244
0.75,78,99,661,1166,721,1245,0.015378548895899053,0.019518927444794953,0.13032334384858044,0.22988958990536276,0.14215299684542587,0.2454652996845426
0.76,76,98,652,1148,711,1227,0.01498422712933754,0.019321766561514197,0.12854889589905363,0.22634069400630916,0.14018138801261829,0.24191640378548895
0.77,75,93,644,1134,703,1209,0.014787066246056782,0.01833596214511041,0.12697160883280756,0.22358044164037855,0.13860410094637224,0.23836750788643532
0.78,73,87,636,1119,694,1190,0.014392744479495269,0.01715299684542587,0.1253943217665615,0.22062302839116718,0.13682965299684544,0.23462145110410096
0.79,72,85,631,1099,688,1169,0.014195583596214511,0.016758675078864353,0.12440851735015773,0.21667981072555206,0.13564668769716087,0.23048107255520506
0.8,72,83,627,1081,684,1149,0.014195583596214511,0.016364353312302838,0.1236198738170347,0.21313091482649843,0.13485804416403785,0.2265378548895899
0.81,70,82,618,1062,673,1129,0.013801261829652996,0.016167192429022082,0.12184542586750789,0.20938485804416404,0.13268927444794953,0.22259463722397477
0.8200000000000001,69,80,610,1045,666,1110,0.01360410094637224,0.015772870662460567,0.12026813880126183,0.20603312302839116,0.13130914826498422,0.21884858044164038
0.8300000000000001,69,77,607,1034,663,1097,0.01360410094637224,0.015181388012618296,0.11967665615141956,0.20386435331230285,0.13071766561514195,0.21628548895899052
0.84,68,76,600,1017,655,1079,0.013406940063091483,0.01498422712933754,0.11829652996845426,0.20051261829652997,0.1291403785488959,0.21273659305993692
0.85,67,74,593,996,647,1056,0.013209779179810725,0.014589905362776025,0.11691640378548895,0.19637223974763407,0.12756309148264985,0.2082018927444795
0.86,67,73,586,979,640,1038,0.013209779179810725,0.014392744479495269,0.11553627760252366,0.1930205047318612,0.12618296529968454,0.20465299684542587
0.87,66,73,581,965,634,1024,0.013012618296529969,0.014392744479495269,0.11455047318611987,0.1902602523659306,0.125,0.20189274447949526
0.88,65,68,575,948,628,1004,0.012815457413249211,0.013406940063091483,0.11336750788643533,0.18690851735015773,0.12381703470031545,0.19794952681388012
0.89,64,68,567,928,619,984,0.012618296529968454,0.013406940063091483,0.11179022082018927,0.1829652996845426,0.12204258675078865,0.19400630914826497
0.9,62,67,560,912,610,967,0.01222397476340694,0.013209779179810725,0.11041009463722397,0.17981072555205047,0.12026813880126183,0.19065457413249212
0.91,62,67,553,894,603,949,0.01222397476340694,0.013209779179810725,0.10902996845425868,0.17626182965299683,0.11888801261829653,0.1871056782334385
0.92,62,64,550,875,600,927,0.01222397476340694,0.012618296529968454,0.10843848580441641,0.17251577287066247,0.11829652996845426,0.18276813880126183
0.93,60,63,542,861,590,912,0.011829652996845425,0.012421135646687698,0.10686119873817035,0.16975552050473186,0.11632492113564669,0.17981072555205047
0.9400000000000001,60,61,533,841,581,892,0.011829652996845425,0.012026813880126183,0.10508675078864353,0.16581230283911672,0.11455047318611987,0.17586750788643532
0.9500000000000001,60,61,526,833,574,884,0.011829652996845425,0.012026813880126183,0.10370662460567823,0.16423501577287067,0.11317034700315458,0.17429022082018927
0.96,58,57,518,814,564,861,0.011435331230283912,0.011238170347003154,0.10212933753943218,0.16048895899053628,0.111198738170347,0.16975552050473186
0.97,57,55,515,797,560,842,0.011238170347003154,0.01084384858044164,0.1015378548895899,0.1571372239747634,0.11041009463722397,0.16600946372239747
0.98,57,54,505,782,550,826,0.011238170347003154,0.010646687697160883,0.09956624605678234,0.15417981072555206,0.10843848580441641,0.16285488958990535
0.99,56,52,501,766,545,809,0.011041009463722398,0.01025236593059937,0.0987776025236593,0.15102523659305994,0.10745268138801262,0.1595031545741325
1.0,54,51,496,748,538,791,0.010646687697160883,0.010055205047318612,0.09779179810725552,0.1474763406940063,0.10607255520504733,0.15595425867507887
1.01,54,50,492,727,534,769,0.010646687697160883,0.009858044164037854,0.09700315457413249,0.1433359621451104,0.10528391167192429,0.1516167192429022
1.02,52,49,485,716,525,757,0.01025236593059937,0.009660883280757098,0.0956230283911672,0.1411671924290221,0.10350946372239747,0.1492507886435331
1.03,52,47,480,704,520,744,0.01025236593059937,0.009266561514195583,0.0946372239747634,0.138801261829653,0.10252365930599369,0.14668769716088328
1.04,51,46,476,687,515,726,0.010055205047318612,0.009069400630914827,0.09384858044164038,0.13544952681388012,0.1015378548895899,0.14313880126182965
1.05,50,42,472,678,511,713,0.009858044164037854,0.008280757097791799,0.09305993690851735,0.13367507886435331,0.10074921135646688,0.1405757097791798
1.06,49,41,466,664,505,698,0.009660883280757098,0.008083596214511041,0.0918769716088328,0.1309148264984227,0.09956624605678234,0.13761829652996846
1.07,48,39,460,649,498,681,0.00946372239747634,0.007689274447949527,0.09069400630914827,0.12795741324921137,0.09818611987381703,0.13426656151419558
1.08,47,39,459,637,496,669,0.009266561514195583,0.007689274447949527,0.09049684542586751,0.12559148264984227,0.09779179810725552,0.1319006309148265
1.09,47,39,452,620,489,652,0.009266561514195583,0.007689274447949527,0.08911671924290221,0.1222397476340694,0.09641167192429022,0.12854889589905363
1.1,47,39,443,603,480,635,0.009266561514195583,0.007689274447949527,0.08734227129337539,0.11888801261829653,0.0946372239747634,0.12519716088328076
1.11,47,37,437,597,474,627,0.009266561514195583,0.007294952681388012,0.08615930599369086,0.11770504731861199,0.09345425867507887,0.1236198738170347
1.12,46,36,431,583,467,612,0.009069400630914827,0.007097791798107256,0.08497634069400631,0.11494479495268138,0.09207413249211356,0.12066246056782334
1.1300000000000001,45,35,424,567,459,595,0.00887223974763407,0.006900630914826498,0.083596214511041,0.11179022082018927,0.09049684542586751,0.11731072555205048
1.1400000000000001,44,35,421,556,455,584,0.008675078864353312,0.006900630914826498,0.08300473186119874,0.10962145110410094,0.08970820189274448,0.11514195583596215
1.1500000000000001,43,34,411,544,444,571,0.008477917981072555,0.006703470031545741,0.08103312302839116,0.10725552050473186,0.08753943217665615,0.1125788643533123
1.16,42,32,403,534,435,560,0.008280757097791799,0.006309148264984227,0.07945583596214512,0.10528391167192429,0.08576498422712933,0.11041009463722397
1.17,40,32,399,525,429,551,0.007886435331230283,0.006309148264984227,0.07866719242902208,0.10350946372239747,0.0845820189274448,0.10863564668769717
1.18,39,31,393,518,422,543,0.007689274447949527,0.00611198738170347,0.07748422712933754,0.10212933753943218,0.08320189274447949,0.1070583596214511
1.19,39,31,389,511,418,536,0.007689274447949527,0.00611198738170347,0.0766955835962145,0.10074921135646688,0.08241324921135647,0.1056782334384858
1.2,38,31,386,498,415,523,0.00749211356466877,0.00611198738170347,0.07610410094637224,0.09818611987381703,0.0818217665615142,0.10311514195583596
1.21,38,31,382,488,411,513,0.00749211356466877,0.00611198738170347,0.07531545741324921,0.09621451104100946,0.08103312302839116,0.10114353312302839
1.22,38,31,374,480,403,505,0.00749211356466877,0.00611198738170347,0.07373817034700315,0.0946372239747634,0.07945583596214512,0.09956624605678234
1.23,38,31,369,471,398,496,0.00749211356466877,0.00611198738170347,0.07275236593059937,0.0928627760252366,0.07847003154574132,0.09779179810725552
1.24,38,29,367,458,396,482,0.00749211356466877,0.005717665615141956,0.07235804416403785,0.09029968454258674,0.07807570977917981,0.09503154574132493
1.25,38,28,362,446,392,470,0.00749211356466877,0.005520504731861199,0.07137223974763407,0.08793375394321766,0.07728706624605679,0.09266561514195584
1.26,38,26,356,436,386,459,0.00749211356466877,0.005126182965299685,0.07018927444794952,0.0859621451104101,0.07610410094637224,0.09049684542586751
1.27,38,26,351,420,381,443,0.00749211356466877,0.005126182965299685,0.06920347003154574,0.08280757097791798,0.07511829652996846,0.08734227129337539
1.28,37,25,349,406,378,428,0.007294952681388012,0.004929022082018927,0.06880914826498423,0.08004731861198738,0.07452681388012618,0.08438485804416404
1.29,35,24,343,402,370,423,0.006900630914826498,0.00473186119873817,0.06762618296529968,0.07925867507886436,0.07294952681388013,0.08339905362776025
1.3,35,23,340,389,367,409,0.006900630914826498,0.004534700315457414,0.06703470031545741,0.0766955835962145,0.07235804416403785,0.08063880126182965
1.31,34,23,336,381,362,401,0.006703470031545741,0.004534700315457414,0.06624605678233439,0.07511829652996846,0.07137223974763407,0.07906151419558359
1.32,33,23,331,367,356,387,0.0065063091482649845,0.004534700315457414,0.0652602523659306,0.07235804416403785,0.07018927444794952,0.076301261829653
1.33,32,22,327,360,351,379,0.006309148264984227,0.004337539432176656,0.06447160883280757,0.07097791798107256,0.06920347003154574,0.07472397476340693
