threshold,orig_detected_bit,adv_detected_bit,orig_detected_blur,adv_detected_blur,orig_detected_both,adv_detected_both,orig_detected_bit_rate,adv_detected_bit_rate,orig_detected_blur_rate,adv_detected_blur_rate,orig_detected_both_rate,adv_detected_both_rate
0.21,353,2169,1293,3911,1446,4320,0.06959779179810725,0.42764195583596215,0.25492902208201895,0.771096214511041,0.28509463722397477,0.8517350157728707
0.22,323,2101,1261,3860,1402,4292,0.06368296529968455,0.41423501577287064,0.2486198738170347,0.7610410094637224,0.27641955835962145,0.8462145110410094
0.23,305,2052,1239,3817,1373,4262,0.060134069400630916,0.40457413249211355,0.24428233438485805,0.7525630914826499,0.2707018927444795,0.8402996845425867
0.24,289,1987,1216,3778,1346,4230,0.0569794952681388,0.39175867507886436,0.23974763406940064,0.7448738170347003,0.26537854889589907,0.8339905362776026
0.25,284,1939,1192,3742,1320,4200,0.055993690851735015,0.382294952681388,0.23501577287066247,0.737776025236593,0.26025236593059936,0.8280757097791798
0.26,273,1892,1171,3716,1295,4178,0.053824921135646686,0.37302839116719244,0.23087539432176657,0.7326498422712934,0.25532334384858046,0.8237381703470031
0.27,262,1845,1154,3668,1273,4139,0.05165615141955836,0.36376182965299686,0.2275236593059937,0.723186119873817,0.2509858044164038,0.8160488958990536
0.28,253,1800,1136,3634,1253,4113,0.04988170347003155,0.3548895899053628,0.22397476340694006,0.7164826498422713,0.24704258675078863,0.810922712933754
0.29,246,1763,1117,3600,1230,4081,0.04850157728706624,0.34759463722397477,0.22022870662460567,0.7097791798107256,0.24250788643533122,0.8046135646687698
0.3,242,1717,1102,3548,1215,4039,0.04771293375394322,0.33852523659305994,0.21727129337539433,0.6995268138801262,0.23955047318611988,0.7963328075709779
0.31,235,1682,1084,3499,1196,4002,0.04633280757097792,0.33162460567823343,0.2137223974763407,0.6898659305993691,0.2358044164037855,0.7890378548895899
0.32,228,1645,1070,3466,1180,3968,0.044952681388012616,0.3243296529968454,0.2109621451104101,0.6833596214511041,0.23264984227129337,0.7823343848580442
0.33,220,1604,1061,3432,1167,3932,0.04337539432176656,0.31624605678233436,0.20918769716088328,0.6766561514195584,0.23008675078864355,0.7752365930599369
0.34,210,1568,1046,3397,1151,3899,0.04140378548895899,0.30914826498422715,0.20623028391167192,0.6697555205047319,0.22693217665615142,0.768730283911672
0.35000000000000003,204,1530,1035,3363,1137,3874,0.04022082018927445,0.30165615141955837,0.2040615141955836,0.6630520504731862,0.22417192429022081,0.763801261829653
0.36,197,1505,1024,3329,1125,3839,0.03884069400630915,0.2967271293375394,0.20189274447949526,0.6563485804416404,0.22180599369085174,0.7569006309148265
0.37,193,1471,1013,3302,1113,3805,0.03805205047318612,0.29002365930599366,0.19972397476340695,0.6510252365930599,0.21944006309148265,0.7501971608832808
0.38,188,1444,1004,3261,1103,3772,0.03706624605678233,0.28470031545741326,0.19794952681388012,0.642941640378549,0.2174684542586751,0.7436908517350158
0.39,181,1409,996,3230,1092,3741,0.035686119873817035,0.27779968454258674,0.19637223974763407,0.6368296529968455,0.21529968454258674,0.7375788643533123
0.4,177,1383,981,3203,1076,3723,0.034897476340694004,0.2726735015772871,0.1934148264984227,0.631506309148265,0.21214511041009465,0.7340299684542587
0.41000000000000003,176,1360,968,3166,1062,3686,0.03470031545741325,0.26813880126182965,0.19085173501577288,0.624211356466877,0.20938485804416404,0.7267350157728707
0.42,171,1340,954,3131,1048,3661,0.03371451104100946,0.26419558359621453,0.18809148264984227,0.6173107255520505,0.20662460567823343,0.7218059936908517
0.43,164,1310,937,3102,1031,3630,0.032334384858044164,0.2582807570977918,0.1847397476340694,0.6115930599369085,0.20327287066246058,0.7156940063091483
0.44,156,1286,923,3072,1013,3602,0.030757097791798107,0.2535488958990536,0.1819794952681388,0.6056782334384858,0.19972397476340695,0.7101735015772871
0.45,151,1259,915,3035,1004,3560,0.02977129337539432,0.2482255520504732,0.18040220820189273,0.5983832807570978,0.19794952681388012,0.7018927444794952
0.46,148,1231,906,2997,995,3517,0.02917981072555205,0.24270504731861198,0.17862776025236593,0.5908911671924291,0.19617507886435331,0.6934148264984227
0.47000000000000003,145,1200,897,2960,985,3475,0.02858832807570978,0.23659305993690852,0.17685331230283913,0.583596214511041,0.19420347003154576,0.6851340694006309
0.48,143,1179,881,2926,969,3450,0.028194006309148267,0.23245268138801262,0.173698738170347,0.5768927444794952,0.19104889589905363,0.680205047318612
0.49,136,1159,868,2891,952,3416,0.026813880126182965,0.22850946372239747,0.17113564668769715,0.5699921135646687,0.18769716088328076,0.6735015772870663
0.5,131,1139,863,2852,945,3380,0.02582807570977918,0.22456624605678233,0.17014984227129337,0.5623028391167192,0.18631703470031546,0.666403785488959
0.51,130,1111,855,2820,937,3344,0.025630914826498423,0.21904574132492113,0.16857255520504733,0.555993690851735,0.1847397476340694,0.6593059936908517
0.52,128,1082,847,2787,929,3311,0.025236593059936908,0.21332807570977919,0.16699526813880125,0.54948738170347,0.18316246056782334,0.6527996845425867
0.53,123,1061,837,2751,915,3275,0.02425078864353312,0.20918769716088328,0.1650236593059937,0.5423895899053628,0.18040220820189273,0.6457018927444795
0.54,120,1045,827,2727,904,3254,0.02365930599369085,0.20603312302839116,0.16305205047318613,0.5376577287066246,0.17823343848580442,0.6415615141955836
