,TN,FP,FN,TP,Accuracy,Precision,Recall,Total_Actual_Neg,Total_Actual_Pos,Total_Pred_Neg,Total_Pred_Pos,TP_Rate,FP_Rate,TN_Rate,FN_Rate
21,8485.0,1001.0,334.0,3802.0,0.901996769930994,0.7915885904642932,0.9192456479690522,9486.0,4136.0,8819.0,4803.0,0.9192456479690522,0.10552393000210837,0.8944760699978916,0.08075435203094777
22,8485.0,1001.0,334.0,3802.0,0.901996769930994,0.7915885904642932,0.9192456479690522,9486.0,4136.0,8819.0,4803.0,0.9192456479690522,0.10552393000210837,0.8944760699978916,0.08075435203094777
23,8485.0,1001.0,333.0,3803.0,0.9020701805902217,0.791631973355537,0.9194874274661509,9486.0,4136.0,8818.0,4804.0,0.9194874274661509,0.10552393000210837,0.8944760699978916,0.08051257253384914
24,8485.0,1001.0,334.0,3802.0,0.901996769930994,0.7915885904642932,0.9192456479690522,9486.0,4136.0,8819.0,4803.0,0.9192456479690522,0.10552393000210837,0.8944760699978916,0.08075435203094777
25,8485.0,1001.0,334.0,3802.0,0.901996769930994,0.7915885904642932,0.9192456479690522,9486.0,4136.0,8819.0,4803.0,0.9192456479690522,0.10552393000210837,0.8944760699978916,0.08075435203094777
26,8478.0,1008.0,332.0,3804.0,0.9016297166348554,0.7905236907730673,0.9197292069632496,9486.0,4136.0,8810.0,4812.0,0.9197292069632496,0.1062618595825427,0.8937381404174574,0.08027079303675048
27,8475.0,1011.0,331.0,3805.0,0.9014828953163999,0.7900747508305648,0.9199709864603481,9486.0,4136.0,8806.0,4816.0,0.9199709864603481,0.10657811511701455,0.8934218848829855,0.08002901353965183
28,8473.0,1013.0,331.0,3805.0,0.9013360739979445,0.7897467828974678,0.9199709864603481,9486.0,4136.0,8804.0,4818.0,0.9199709864603481,0.10678895213999579,0.8932110478600043,0.08002901353965183
29,8465.0,1021.0,330.0,3806.0,0.9008221993833505,0.7884814584628134,0.9202127659574468,9486.0,4136.0,8795.0,4827.0,0.9202127659574468,0.10763230023192072,0.8923676997680793,0.0797872340425532
30,8462.0,1024.0,329.0,3807.0,0.9006753780648951,0.7880356033947423,0.9204545454545454,9486.0,4136.0,8791.0,4831.0,0.9204545454545454,0.10794855576639258,0.8920514442336074,0.07954545454545454
31,8451.0,1035.0,326.0,3810.0,0.9000880927910733,0.7863777089783281,0.9211798839458414,9486.0,4136.0,8777.0,4845.0,0.9211798839458414,0.10910815939278938,0.8908918406072106,0.0788201160541586
