,TN,FP,FN,TP,Accuracy,Precision,Recall,Total_Actual_Neg,Total_Actual_Pos,Total_Pred_Neg,Total_Pred_Pos,TP_Rate,FP_Rate,TN_Rate,FN_Rate,max_time,total_time,avg_time
1,3452.0,102.0,1364.0,133.0,0.7097604434765393,0.5659574468085107,0.08884435537742151,3554.0,1497.0,4816.0,235.0,0.08884435537742151,0.028700056274620148,0.9712999437253799,0.9111556446225785,0 days 00:00:00.017248,0 days 00:00:28.802912,0 days 00:00:00.005702
